Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,24.740000,26.680000,24.740000,26.600000,19.066000,33200
2013-02-01,26.600000,29.700001,26.570000,27.129999,19.445889,137000
2013-03-01,27.020000,28.270000,27.020000,28.250000,20.248657,118100
2013-04-01,28.200001,29.080000,27.980000,28.980000,20.797968,156700
2013-05-01,28.910000,30.510000,28.750000,29.590000,21.235748,216500
2013-06-01,29.190001,29.760000,28.240000,29.230000,20.977390,232700
2013-07-01,29.400000,30.950001,29.230000,30.629999,22.085863,146900
2013-08-01,30.910000,31.070000,29.500000,29.500000,21.271072,227200
2013-09-01,29.510000,30.690001,29.200001,30.040001,21.660450,213600
2013-10-01,30.139999,31.670000,29.809999,31.490000,22.849268,244000
2013-11-01,31.650000,32.520000,31.340000,32.160000,23.335421,127100
2013-12-01,32.040001,32.570000,31.410000,32.290001,23.429750,836000
2014-01-01,32.279999,32.279999,30.840000,31.139999,22.824106,354200
2014-02-01,30.780001,32.450001,30.379999,32.369999,23.725643,113600
2014-03-01,32.160000,32.790001,32.119999,32.680000,23.952848,100500
2014-04-01,32.740002,33.290001,32.029999,33.180000,24.483961,147900
2014-05-01,33.099998,33.799999,32.900002,33.799999,24.941460,132400
2014-06-01,33.799999,34.259998,33.709999,34.060001,25.133327,80200
2014-07-01,34.200001,34.750000,33.470001,33.470001,24.886093,181400
2014-08-01,33.189999,34.610001,33.060001,34.529999,25.674236,145200
2014-09-01,34.529999,34.720001,33.720001,34.000000,25.280163,779200
2014-10-01,33.700001,35.080002,31.860001,35.080002,26.238773,1320600
2014-11-01,35.340000,36.070000,34.959999,36.000000,26.926907,634800
2014-12-01,35.790001,36.490002,34.669998,35.880001,26.837158,483400
2015-01-01,35.799999,36.450001,34.860001,35.459999,26.683147,389700
2015-02-01,35.360001,37.209999,35.110001,36.970001,27.819401,462400
2015-03-01,36.880001,37.049999,35.720001,36.320000,27.330286,253900
2015-04-01,36.040001,37.130001,36.040001,36.500000,27.629057,434200
2015-05-01,36.549999,37.270000,36.200001,36.810001,27.863722,407700
2015-06-01,36.779999,36.860001,35.520000,35.540001,26.902380,354700
2015-07-01,35.779999,36.650002,35.340000,36.080002,27.505360,309900
2015-08-01,36.009998,36.240002,31.299999,34.150002,26.034033,530500
2015-09-01,33.439999,35.040001,32.840000,33.389999,25.454659,202900
2015-10-01,33.660000,36.060001,32.990002,35.860001,27.525969,232400
2015-11-01,36.020000,36.369999,34.500000,35.580002,27.311049,223400
2015-12-01,35.869999,35.930000,34.110001,34.619999,26.574154,576700
2016-01-01,34.119999,34.480000,31.270000,33.450001,25.917715,739600
2016-02-01,33.340000,34.279999,31.680000,33.810001,26.196644,1039200
2016-03-01,33.939999,36.240002,33.939999,36.070000,27.947735,464000
2016-04-01,35.880001,36.590000,35.500000,35.799999,27.940096,392700
2016-05-01,36.009998,36.480000,35.110001,36.400002,28.408365,317900
2016-06-01,36.250000,36.980000,35.119999,36.900002,28.798594,511400
2016-07-01,36.990002,38.310001,36.619999,38.150002,29.970232,405200
2016-08-01,38.000000,38.430000,37.480000,37.830002,29.718843,475600
2016-09-01,37.740002,38.180000,36.919998,37.630001,29.561720,452700
2016-10-01,37.509998,37.509998,36.630001,36.720001,29.052109,459500
2016-11-01,36.900002,38.599998,35.959999,38.380001,30.365469,419700
2016-12-01,38.410000,39.740002,38.139999,38.779999,30.681944,331200
2017-01-01,39.060001,39.230000,38.570000,38.830002,31.008400,358600
2017-02-01,38.840000,40.540001,38.610001,40.330002,32.206249,231400
2017-03-01,40.650002,40.860001,39.330002,40.099998,32.022587,519500
2017-04-01,40.180000,40.610001,39.700001,40.250000,32.296227,292300
2017-05-01,40.220001,40.410000,39.450001,40.410000,32.424610,287400
2017-06-01,40.400002,40.959999,40.400002,40.490002,32.488808,231400
2017-07-01,40.509998,41.290001,40.000000,41.080002,33.177235,262900
2017-08-01,41.099998,41.299999,40.139999,40.869999,33.007629,266700
2017-09-01,40.939999,41.549999,40.590000,41.529999,33.540665,214800
2017-10-01,41.490002,42.500000,41.490002,42.060001,34.229473,318100
2017-11-01,42.189999,43.759998,42.029999,43.759998,35.612968,314700
2017-12-01,43.700001,44.869999,43.139999,44.119999,35.905937,324400
2018-01-01,44.189999,46.520000,44.189999,45.660000,37.510429,345200
2018-02-01,45.570000,45.869999,41.509998,44.189999,36.302792,321800
2018-03-01,43.500000,44.619999,42.099998,42.930000,35.267693,238000
2018-04-01,42.770000,44.090000,41.700001,43.470001,35.857388,264300
2018-05-01,43.119999,45.080002,42.619999,44.540001,36.740021,227800
2018-06-01,44.700001,45.799999,44.290001,44.540001,36.740021,205700
2018-07-01,44.259998,46.180000,44.259998,45.889999,38.094780,279800
2018-08-01,45.830002,47.299999,45.580002,46.990002,39.007923,372600
2018-09-01,46.900002,47.580002,46.730000,46.810001,38.858501,229800
2018-10-01,46.970001,47.169998,43.080002,44.450001,37.173061,356500
2018-11-01,44.580002,46.259998,43.540001,45.369999,37.942459,525400
2018-12-01,45.950001,45.950001,37.169998,39.540001,33.066895,934500
2019-01-01,39.000000,42.320000,38.650002,42.320000,37.204113,508400
2019-02-01,42.279999,44.320000,42.110001,43.950001,38.637070,504100
2019-03-01,44.310001,44.830002,43.119999,44.650002,39.252445,477300
2019-04-01,44.939999,45.720001,44.860001,45.669998,40.341511,512500
2019-05-01,45.720001,45.779999,42.660000,42.730000,37.744526,636600
2019-06-01,42.810001,45.680000,42.700001,44.970001,39.723186,563300
2019-07-01,45.389999,46.310001,45.000000,45.700001,40.670734,421800
2019-08-01,45.639999,46.080002,43.230000,44.680000,39.762981,800000
2019-09-01,44.389999,46.200001,44.230000,45.720001,40.688522,592700
2019-10-01,45.880001,46.410000,44.080002,46.279999,41.410549,478000
2019-11-01,46.480000,47.540001,46.439999,47.330002,42.350063,619000
2019-12-01,47.389999,48.220001,46.430000,47.799999,42.770611,834600
2020-01-01,48.020000,48.790001,46.889999,47.040001,42.726910,799400
2020-02-01,47.180000,48.900002,41.119999,42.529999,38.630436,1225100
2020-03-01,42.930000,45.439999,30.540001,36.410000,33.071587,2908900
2020-04-01,35.029999,41.490002,34.610001,40.619999,37.176876,1148900
